,TweetId
12946,1040135445688930304
12947,1040135422519767040
12948,1040135407415902208
12949,1040135274293063680
12950,1040134873661333504
12951,1040134748893405184
12952,1040134656895672321
12953,1040134634317729793
12954,1040134625115492352
12955,1040134621881614336
12956,1040134615841759232
12957,1040134555406163968
12958,1040134535374094336
12959,1040134531829952512
12960,1040134529569234944
12961,1040134514008367105
12962,1040134408483889154
12963,1040134407619637248
12964,1040134406927609856
12965,1040134381065494528
12966,1040134363118231553
12967,1040134352250843136
12968,1040134338929680384
12969,1040134333779136512
12970,1040134328515096576
12971,1040134327261003776
12972,1040134292041388033
12973,1040134291991056384
12974,1040134262874202112
12975,1040134187293069312
12976,1040134124520976384
12977,1040134124294426624
12978,1040134120872046592
12979,1040134111774601216
12980,1040134111548133376
12981,1040134108620488704
12982,1040134101116903425
12983,1040134095672471553
12984,1040134072620724224
12985,1040133954462994433
12986,1040133940693164033
12987,1040133930098118656
12988,1040133873949130752
12989,1040133860716097537
12990,1040133812548710400
12991,1040133799881912320
12992,1040133798988529664
12993,1040133787697344512
12994,1040133784597712896
12995,1040133772312686592
12996,1040133759427915776
12997,1040133759373168640
12998,1040133749688610816
12999,1040133698702770176
13000,1040133694239985665
13001,1040133638317330432
13002,1040133522697084928
13003,1040133519601803265
13004,1040133371467259904
13005,1040133330279260160
13006,1040133266714423302
13007,1040133245688377344
13008,1040133134375952384
13009,1040133019976323072
13010,1040132907849867264
13011,1040132878456242176
13012,1040132873842507776
13013,1040132844662665216
13014,1040132768162766849
13015,1040132633123016705
13016,1040132529611829248
13017,1040132470769950720
13018,1040132458694561792
13019,1040132354205986816
13020,1040132302230233088
13021,1040132204267851776
13022,1040132179051851776
13023,1040132136471330816
13024,1040132035841544192
13025,1040131960914550784
13026,1040131843855667200
13027,1040131724615790593
13028,1040131664909873152
13029,1040131635428163584
13030,1040131483091054594
13031,1040131458721972224
13032,1040131410709934081
13033,1040131397757939712
13034,1040131299296595968
13035,1040131225191636994
13036,1040131223216119813
13037,1040130990004424704
13038,1040130878670888960
13039,1040130867040067584
13040,1040130709522972673
13041,1040130702409428992
13042,1040130648604860416
13043,1040130632456830977
13044,1040130574835441664
13045,1040130547568148480
13046,1040130464407666688
13047,1040130450935697408
13048,1040130295939440641
13049,1040130295142305793
13050,1040130155568615424
13051,1040130134165078016
13052,1040130096860786688
13053,1040129969253437440
13054,1040129958176280576
13055,1040129913326592000
13056,1040129859731615744
13057,1040129631716814849
13058,1040129483338960896
13059,1040129477412409344
13060,1040129388061380610
13061,1040129232091926528
13062,1040129211523059712
13063,1040129087891750912
13064,1040128787759943680
13065,1040128688145281025
13066,1040128679802679296
13067,1040128629852651521
13068,1040128500240408577
13069,1040128486906638338
13070,1040128365544566784
13071,1040128214989828096
13072,1040128041278742530
13073,1040127870864183296
13074,1040127858826391552
13075,1040127856766930944
13076,1040127852677611521
13077,1040127774806159365
13078,1040127766132387840
13079,1040127688911081472
13080,1040127687438884864
13081,1040127489564188672
13082,1040127483448909825
13083,1040127467795767297
13084,1040127360450867200
13085,1040127246567202817
13086,1040127239021625344
13087,1040127175289171970
13088,1040127137754169344
13089,1040126767543939072
13090,1040126637465985024
13091,1040126314630602753
13092,1040126260762955777
13093,1040126172082921478
13094,1040126128503967745
13095,1040126115199705090
13096,1040126112842559488
13097,1040126050435575808
13098,1040126034069188608
13099,1040126019859099649
13100,1040125975764328448
13101,1040125836144377857
13102,1040125805270061056
13103,1040125782918606855
13104,1040125589095636992
13105,1040125570166734848
13106,1040125460305178624
13107,1040125425639280640
13108,1040125412976812032
13109,1040125407482138624
13110,1040125257372389378
13111,1040125195472662528
13112,1040125173721182208
13113,1040124952886824960
13114,1040124846011822080
13115,1040124792555286529
13116,1040124723584278528
13117,1040124607141801985
13118,1040124553454911488
13119,1040124508516933632
13120,1040124462912491520
13121,1040124090936254470
13122,1040123891497291776
13123,1040123881737076736
13124,1040123859645734913
13125,1040123844789338113
13126,1040123748156727297
13127,1040123705182052352
13128,1040123634810019840
13129,1040123447525826560
13130,1040123178347970560
13131,1040123147641602048
13132,1040123051051048962
13133,1040123010743590912
13134,1040122975423328257
13135,1040122841201434625
13136,1040122650281091072
13137,1040122308197675008
13138,1040122215033958400
13139,1040122200328568832
13140,1040122177327181825
13141,1040122092421881856
13142,1040122082422673408
13143,1040122048075378689
13144,1040121873374228480
13145,1040121862553067520
13146,1040121759905853440
13147,1040121749705248769
13148,1040121652435214337
13149,1040121471367081985
13150,1040121440215781376
13151,1040121291074756608
13152,1040121289376116736
13153,1040121257155387392
13154,1040121224813326337
13155,1040121148795772928
13156,1040121140537122817
13157,1040121032345088000
13158,1040121025566920705
13159,1040120860261212160
13160,1040120594929475584
13161,1040120510565310464
13162,1040120478504034304
13163,1040120394315980800
13164,1040120328989495297
13165,1040120249440382976
13166,1040120217396027392
13167,1040120122453590016
13168,1040120059367247872
13169,1040119880568266752
13170,1040119782962425856
13171,1040119781217763329
13172,1040119760778801153
13173,1040119755401654272
13174,1040119721486512129
13175,1040119705959321600
13176,1040119583745736704
13177,1040119367252361216
13178,1040119334952165377
13179,1040119330975838208
13180,1040119306078617601
13181,1040119283567808512
13182,1040119283353829376
13183,1040118973897957378
13184,1040118896353837057
13185,1040118891207380992
13186,1040118846802329600
13187,1040118809716244480
13188,1040118794629402624
13189,1040118703617191936
13190,1040118556057317377
13191,1040118523748593664
13192,1040118417829896192
13193,1040118220731179009
13194,1040118111721205760
13195,1040118067353853952
13196,1040117984025620481
13197,1040117979457957888
13198,1040117820602736640
13199,1040117766953492480
13200,1040117674540519424
13201,1040117625731403781
13202,1040117576280539136
13203,1040117513558929410
13204,1040117500476674048
13205,1040117472324734976
13206,1040117200890327040
13207,1040117148092387328
13208,1040117087283412992
13209,1040116710538457089
13210,1040116646931824640
13211,1040116514706411520
13212,1040116329339076611
13213,1040116281574416386
13214,1040116224917553153
13215,1040116048773570560
13216,1040116009171136512
13217,1040115921799536641
13218,1040115844246790144
13219,1040115669222678528
13220,1040115653015887873
13221,1040115480432795648
13222,1040115411608641537
13223,1040115272387096576
13224,1040115236412383232
13225,1040115167835512832
13226,1040115076836024321
13227,1040115054228586497
13228,1040115037141000192
13229,1040114920946249730
13230,1040114903929896960
13231,1040114885290536960
13232,1040114734245261312
13233,1040114727165284352
13234,1040114587406925824
13235,1040114568704532480
13236,1040114538526343168
13237,1040114284313882624
13238,1040113628890980352
13239,1040113531696439296
13240,1040113468781879296
13241,1040113461836099584
13242,1040113442101833728
13243,1040113309297664000
13244,1040113292369248256
13245,1040113154309545985
13246,1040113088698048512
13247,1040113040354471936
13248,1040113031693443072
13249,1040113029264932864
13250,1040112855016718337
13251,1040112850994454528
13252,1040112767120928769
13253,1040112576472997888
13254,1040112443224219648
13255,1040112325494296578
13256,1040112314534506496
13257,1040112230262484992
13258,1040112161396121600
13259,1040112093146447872
13260,1040111660306968576
13261,1040111597790916608
13262,1040111526785347589
13263,1040111451858513920
13264,1040111376084033536
13265,1040111338343653376
13266,1040111268491943936
13267,1040111214309732352
13268,1040111151353393152
13269,1040111074366738432
13270,1040111000811266049
13271,1040110916317196288
13272,1040110765334614016
13273,1040110539597381632
13274,1040110484177870848
13275,1040110431317061632
13276,1040110382168371205
13277,1040110348467163136
13278,1040110282071261184
13279,1040110228170108928
13280,1040110203482529792
13281,1040110144946954240
13282,1040109971009093633
13283,1040109838838231040
13284,1040109546142818304
13285,1040109383584309249
13286,1040109339124494338
13287,1040109302957174785
13288,1040109238129963008
13289,1040109010358349824
13290,1040108921841754112
13291,1040108891088932865
13292,1040108766094680066
13293,1040108433322602497
13294,1040108418650890241
13295,1040108343854018561
13296,1040108286656344064
13297,1040107855125377024
13298,1040107708479938560
13299,1040107621586481152
13300,1040107615953604608
13301,1040107595711700992
13302,1040107524547117056
13303,1040107409547640833
13304,1040107369831645184
13305,1040107359429906432
13306,1040107287757705216
13307,1040107277217411072
13308,1040107052557844481
13309,1040107039891103745
13310,1040107010669273088
13311,1040106902234034176
13312,1040106865349275648
13313,1040106735506214918
13314,1040106566446456832
13315,1040106512507490305
13316,1040106382731689984
13317,1040106167526195200
13318,1.04011E+18
13319,1040106118721069056
13320,1040106017240113153
13321,1040105955373985792
13322,1040105854266163200
13323,1040105789363343361
13324,1040105642747486209
13325,1040105534941274112
13326,1040105404259291136
13327,1040105369001836544
13328,1040105268393127936
13329,1040104907771076608
13330,1040104671543812096
13331,1040104468719783936
13332,1040104413954637824
13333,1040104092301963265
13334,1040103913611964417
13335,1040103743717617665
13336,1040103500380876800
13337,1040103405195157505
13338,1040103224576036864
13339,1040103132666241024
13340,1040103112051253249
13341,1040102926956548096
13342,1040102904814862337
13343,1040102879384629248
13344,1040102864511627264
13345,1040102841963163649
13346,1040102805254680577
13347,1040102773428170752
13348,1040102769984585728
13349,1040102650166034433
13350,1040102584453804034
13351,1040102542384877569
13352,1040102523137404928
13353,1040102506091696128
13354,1040102497535369216
13355,1040102315930181632
13356,1040101983435145217
13357,1040101850798641152
13358,1040101848882053121
13359,1040101811938578432
13360,1040101682372206592
13361,1040101601862545408
13362,1040101389429551104
13363,1040101373210243072
13364,1040101348115501056
13365,1040101320559153153
13366,1040101204099969025
13367,1040101186660184065
13368,1040101156603809793
13369,1040101001963814913
13370,1040100821453533184
13371,1040100643057229824
13372,1040100610391990272
13373,1040100561561956352
13374,1040100550170136576
13375,1040100444532400130
13376,1040100428900270080
13377,1040100251670142976
13378,1040100219378171904
13379,1040100105158705152
13380,1040100060598394880
13381,1040099865722859520
13382,1040099748848459776
13383,1040099711255031808
13384,1040099575355174913
13385,1040099533642915840
13386,1040099460926398466
13387,1040099435290578944
13388,1040099356626497537
13389,1040099257037058048
13390,1040099154192560128
13391,1040099083346739201
13392,1040098963137937410
13393,1040098898944114694
13394,1040098869445574661
13395,1040098691112034305
13396,1040098686582366208
13397,1040098683512078336
13398,1040098599516954624
13399,1040098588708286464
13400,1040098494877458432
13401,1040098463483015169
13402,1040098451948752897
13403,1040098436345823232
13404,1040098431899820033
13405,1040098429005967360
13406,1040098255680491521
13407,1040098013371191297
13408,1040098010338746368
13409,1040097990042509312
13410,1040097989849763840
13411,1040097946979586048
13412,1040097920073129984
13413,1040097798794833921
13414,1040097761327075328
13415,1040097155506044928
13416,1040096744669773824
13417,1040096653397581824
13418,1040096635437469696
13419,1040096438670319616
13420,1040096346731147264
13421,1040095877501775873
13422,1040095743921410050
13423,1040095502346473472
13424,1040095374915129344
13425,1040095161303347200
13426,1040094990930608128
13427,1040094948534743040
13428,1040094892595310592
13429,1040094878695211009
13430,1040094854347288576
13431,1040094827138842624
13432,1040094591062630400
13433,1040094578991345665
13434,1040094421700816896
13435,1040094396891328512
13436,1040094261960683520
13437,1040094254612340736
13438,1040094254234841088
13439,1040094247251103744
13440,1040094133027631105
13441,1040094004736606208
13442,1040093737634807808
13443,1040093671159291905
13444,1040093533972164609
13445,1040093531518291968
13446,1040093419635388416
13447,1040093162398658560
13448,1040092976830197760
13449,1040092818708910081
13450,1040092719761301504
13451,1040092449807495169
13452,1040092420015239169
13453,1040092315195457536
13454,1040092249189744640
13455,1040092175248195589
13456,1040092034311303169
13457,1040092023930454023
13458,1040091583201329152
13459,1040091501177405441
13460,1040091465089798144
13461,1040091287964155904
13462,1040091181894447104
13463,1040091028198502401
13464,1040090903820431360
13465,1040090714120445952
13466,1040090590497521664
13467,1040090534772011008
13468,1040090409299456000
13469,1040090390806679552
13470,1040090208493023232
13471,1040090112766267392
13472,1040089812865306625
13473,1040089437995028480
13474,1040089405841649666
13475,1040089285096079362
13476,1040089249268355073
13477,1040089190309027840
13478,1040089144561565696
13479,1040089033852911616
13480,1040089008871800832
13481,1040088718210723840
13482,1040088690985332736
13483,1040088546101485568
13484,1040088407203045376
13485,1040088370007789568
13486,1040088325158326272
13487,1040088229121155072
13488,1040088118983122944
13489,1040087918809767936
13490,1040087752082157568
13491,1040087390532947968
13492,1040087364243259392
13493,1040087164342550528
13494,1040086634363060225
13495,1040086235899944961
13496,1040086150625550336
13497,1040085814779113472
13498,1040085446519271424
13499,1040085340609032192
13500,1040084977772359680
13501,1040084969945751552
13502,1040084924877819904
13503,1040084628319756289
13504,1040084610825240576
13505,1040084336513568770
13506,1040084327248408577
13507,1040084210592219136
13508,1040084088026062848
13509,1040083903728340992
13510,1040083539998343168
13511,1.04008E+18
13512,1040083369608900608
13513,1040083011679780864
13514,1040082873632653312
13515,1040082767722237952
13516,1040082735434362880
13517,1040082717310738432
13518,1040082702475489280
13519,1040082680967258113
13520,1040082673228767232
13521,1040082569675517952
13522,1040082539354906624
13523,1040082410577092614
13524,1040082257531351040
13525,1040082057802772480
13526,1040081933617659904
13527,1040081840713809921
13528,1040081569073913856
13529,1040081280753315842
13530,1040081170673950720
13531,1040081101513994240
13532,1040081000347394048
13533,1040080832734605313
13534,1040080734407426048
13535,1040080569508319233
13536,1040080157799841793
13537,1040080063096446976
13538,1040079890765164545
13539,1040079725262254080
13540,1040079582567718912
13541,1040079542696591360
13542,1040079391911538688
13543,1040079348420816896
13544,1040079293668360193
13545,1040079246981521408
13546,1040078759485943808
13547,1040078654674534401
13548,1040078507223597056
13549,1040078144139452416
13550,1040078030880866306
13551,1040077596564877312
13552,1040077507645636609
13553,1040077492416118784
13554,1040077442625531904
13555,1040077381921329154
13556,1040077328574046208
13557,1040077292712513536
13558,1040077135962984448
13559,1040076600664977409
13560,1040076587172016128
13561,1040076506079391744
13562,1040076398851833856
13563,1040076396985348096
13564,1040076353222189056
13565,1032470036605091841
13566,1032258760067100672
13567,1031192828859359232
13568,1030496923994583040
13569,1029641753979023360
13570,1029404628616728576
13571,1029400888421560324
13572,1029383376426467328
13573,1028997752762454017
13574,1028500740434579456
13575,1028290744409194498
13576,1028290744409194498
13577,1027633230692921344
13578,1027208577063297024
13579,1027026016068227074
13580,1024861864285466624
13581,1024861033045798913
13582,1023232962656169984
13583,1023080121874432000
13584,1019865428389007360
13585,1018391912112324610
13586,1016684069646561280
13587,1015230468571230208
13588,1015111764525142017
13589,1014812888345690112
13590,1014511858408013824
13591,1012583304493580289
13592,1011818482537844738
13593,1011447828718194690
13594,1010797694703554560
13595,1009297545363767297
13596,1008959753098223617
13597,1008610206073442310
13598,1008047307407757312
13599,1007559408576950272
13600,1007175888696295424
13601,1007175488438132736
13602,1007174973662695424
13603,1007174895044780033
13604,1006762159206948865
13605,1006760558689968129
13606,1006759492615221248
13607,1006363521934770176
13608,1006363018177929217
13609,1006361406545907722
13610,1006361245350412288
13611,1006360843859005440
13612,1006144706529488898
13613,1006082813198721025
13614,1006078353114320896
13615,1005990058086690816
13616,1005989782973906944
13617,1005989038770216960
13618,1005988727976390656
13619,1005987312600141827
13620,1005987049810296832
13621,1005986380822876160
13622,1005654159704461312
13623,1005652781938511872
13624,1005652411870932993
13625,1005652043481022465
13626,1005652043481022465
13627,1005651661904154625
13628,1005363096431423488
13629,1005350059775365120
13630,1005239288718659585
13631,1005234110627889153
13632,1005230833223983104
13633,1005229287698386944
13634,1005228246353342464
13635,1005226685996912641
13636,1004941083963342848
13637,1004897968791490560
13638,1004897882850226176
13639,1004897832329871360
13640,1004897832329871360
13641,1004897757553819648
13642,1004896356840771584
13643,1004896340063629312
13644,1004896291657166848
13645,1004896195259482112
13646,1004890891113205760
13647,1004889662635167744
13648,1004889428450373632
13649,1004888923259088896
13650,1004888821790531584
13651,1004888561215082496
13652,1004888415253377024
13653,1004888173879521281
13654,1004520224542978048
13655,1004520151209820161
13656,1004520072751153152
13657,1004519980614934529
13658,1004519908162469888
13659,1004519636728098816
13660,1004519576539820033
13661,1004519458340139010
13662,1004519368787574785
13663,1004519368787574785
13664,1004252085083230208
13665,1004247685040205824
13666,1004181661980897280
13667,1004158550799671298
13668,1004158413977280512
13669,1004158359778385921
13670,1004158295018385408
13671,1004158211786592256
13672,1004158099064696833
13673,1004157866041794560
13674,1004157708939849728
13675,1004157624055574529
13676,1004157409265254400
13677,1004157332958277632
13678,1004157332958277632
13679,1004157187004903427
13680,1004157131275161600
13681,1004019953337393152
13682,1004012224644431873
13683,1003961814772674560
13684,1003930361351438336
13685,1003929815248826369
13686,1003929192889659393
13687,1003927040519618560
13688,1003926173246607360
13689,1003925839568777216
13690,1003925549889159168
13691,1003924067303354368
13692,1003870333324034048
13693,1003861301909602304
13694,1003853911034171392
13695,1003801752322240513
13696,1003801541709422592
13697,1003801008240070656
13698,1003799879921963008
13699,1003799242274566144
13700,1003797656848642048
13701,1003611763697332224
13702,1003602735634059264
13703,1003546042866913281
13704,1003432232176910336
13705,1003432123993214977
13706,1003432070465478656
13707,1003432070465478656
13708,1003431996318629888
13709,1003431921999757312
13710,1003431804479549441
13711,1003087875854880768
13712,1003087224441729025
13713,1003087125946855424
13714,1003087017687650304
13715,1003086844618084352
13716,1003086315431157760
13717,1003082614910013440
13718,1003082543631986689
13719,1003082288509272064
13720,1003081713679912960
13721,1003081643341410304
13722,1003081585942409217
13723,1003081386553561088
13724,1003081329167290369
13725,1003081329167290369
13726,1003081096303599617
13727,1003080986794397696
13728,1003079530397908992
13729,1003079459883266048
13730,1003079334121226240
13731,1003079267138265089
13732,1003079078545518592
13733,1002723561310572544
13734,1002723561310572544
13735,1002711964483661824
13736,1002711559863353346
13737,1002711506440482816
13738,1002711381144031233
13739,1002711262902358018
13740,1002711203045470208
13741,1002711042194006016
13742,1002710969447899136
13743,1002710880348327937
13744,1002710524352593920
13745,1002524634183421954
13746,1002426681796145152
13747,1002409064217890817
13748,1002386897832902656
13749,1002381953449029638
13750,1002381465513021440
13751,1002352574882705408
13752,1002352505014050817
13753,1002352440211935232
13754,1002352376689246209
13755,1002352233625747456
13756,1002352102276923393
13757,1002351943006601216
13758,1002206449978654720
13759,1002111985364828163
13760,1002087021257490432
13761,1002019633149362176
13762,1001984711642755072
13763,1001984711642755072
13764,1001984411561267200
13765,1001984334973296643
13766,1001984121290280961
13767,1001983727264784384
13768,1001983663905673216
13769,1001983381951909890
13770,1001982188664033280
13771,1001700692539699200
13772,1001621428779630592
13773,1001621364510347264
13774,1001621227415322624
13775,1001621101695258624
13776,1001621044052951040
13777,1001620976583430144
13778,1001620637473910785
13779,1001620465394171904
13780,1001620341200896000
13781,1001620245121921024
13782,1001384982613344256
13783,1001262539194302464
13784,1001262370876936192
13785,1001262223937814528
13786,1001262223937814528
13787,1001262148289351680
13788,1001262094820372480
13789,1001261956517396480
13790,1001261776359473152
13791,1001261660554711040
13792,1001261567562825728
13793,1001261257524109313
13794,1001261171352088577
13795,1001260088126947328
13796,1001260029758980096
13797,1001112636363190273
13798,1000955105770852353
13799,1000918800991043585
13800,1000899988191297537
13801,1000897971565707264
13802,1000897881925083136
13803,1000897724399607808
13804,1000897526457749504
13805,1000897242637594624
13806,1000737120292519937
13807,1000592373540306944
13808,1000555425928953856
13809,1000555413597704192
13810,1000555401534849029
13811,1000555369435840512
13812,1000555356257304576
13813,1000555344387457024
13814,1000555183330418688
13815,1000543276678635520
13816,1000542437066981376
13817,1000542359036153856
13818,1000542359036153856
13819,1000541579994546177
13820,1000541518589915136
13821,1000541461975252992
13822,1000541393557766144
13823,1000350753360261121
13824,1000336958608977921
13825,1000221368808427520
13826,1000220806020923395
13827,1000220434837655552
13828,1000220161469698049
13829,1000218823947993088
13830,1000214645544701952
13831,1000214422390849537
13832,1000182424813228033
13833,1000182362632671232
13834,1000182252033138689
13835,1000181842283184128
13836,1000181717611659264
13837,1000181646966968321
13838,1000181561243848704
13839,1000181426472419328
13840,1000181350975000578
13841,1000180885193289728
13842,1000180020726267904
13843,1000179907178123267
13844,1000173713831084032
13845,1000172398170095617
13846,1000172198009622528
13847,1000172198009622528
13848,1000171585439870976
13849,1000045405357342727
13850,1000041552180264964
13851,1000035196341751808
13852,999842737317818369
13853,999842697891336193
13854,999842669735043072
13855,999842658255241217
13856,999842642190991360
13857,999842605360820224
13858,999842574578810880
13859,999842559869382656
13860,999842531746635778
13861,999842518203154432
13862,999842498322223104
13863,999839179100995586
13864,999816642086359040
13865,999452817461886976
13866,999452729511628800
13867,999452023614455808
13868,999451365645602816
13869,999451311669035008
13870,999451165296214016
13871,999347873618608128
13872,999306012225036288
13873,999271742190190597
13874,999261246988763137
13875,999225732529242117
13876,999225401195954176
13877,999135325057306624
13878,999089465644564480
13879,999089465644564480
13880,999089404902756352
13881,999089317703073793
13882,999089244348997632
13883,999088998164283393
13884,999088807214432256
13885,999088748225675264
13886,999088583540551680
13887,999088519350861824
13888,999088303646244864
13889,999087971855814656
13890,998863307648872449
13891,998791654063726594
13892,998724092126642177
13893,998723988393115649
13894,998723916683100161
13895,998723847623819264
13896,998723604568133632
13897,998723604568133632
13898,998723530744217600
13899,998723471826796544
13900,9.98723E+17
13901,998673979148615680
13902,998670528767381505
13903,998670012406681600
13904,998667709272342528
13905,998664627310415872
13906,998664300347637761
13907,998358454476533761
13908,998358374126305280
13909,998358301594140673
13910,998358100770897925
13911,998357981057114115
13912,998357882683846661
13913,998224693583757313
13914,998224693583757313
13915,998184911629533185
13916,998002984528199681
13917,998002807947984896
13918,998001819614724096
13919,998001744767401985
13920,998000946620723200
13921,998000717787873280
13922,997650175123382272
13923,997650086418006018
13924,997649629087842304
13925,997649567536431104
13926,997649494777868288
13927,997649464666959872
13928,997646756744589312
13929,997646682815807488
13930,997646619230191616
13931,997646501185699840
13932,997646426321571840
13933,997646363448950785
13934,997641856014958592
13935,997641712460742657
13936,997634867209887745
13937,997500307406962688
13938,997433677603790850
13939,997433663347306500
13940,997433641608212480
13941,997363212910608384
13942,997363187333804032
13943,997279108642963456
13944,997278506273816576
13945,997278386329300992
13946,997277558281355264
13947,997277470163283969
13948,997277366878519296
13949,997277304840642560
13950,997056102285000704
13951,996989765886001154
13952,996948712386580480
13953,996920853664165889
13954,996920825923100673
13955,996920812266389504
13956,996920781950017537
13957,996920720742494209
13958,996920696700682240
13959,996917771651825664
13960,996917137246638080
13961,996916520704819200
13962,996916099403796481
13963,996916024095068160
13964,996915926602661888
13965,996688948838653952
13966,996679778307489793
13967,996665131244240896
13968,996621207020584960
13969,996554145069907968
13970,996554056779816960
13971,996553971530530817
13972,996553971530530817
13973,996553855398694914
13974,996553678143156224
13975,996553581460258816
13976,996553191310290944
13977,996319779722964993
13978,996237602364637184
13979,996190334190145537
13980,996190221111775232
13981,996190139771633664
13982,996190032397414400
13983,996189973240954881
13984,996189907440754688
13985,996189843766980611
13986,996189762271625217
13987,996189673172041728
13988,996189467542159361
13989,996189467542159361
13990,996189382515150848
13991,995887895352229888
13992,9.95884E+17
13993,995825520536272896
13994,995823636081618945
13995,995822051519709184
13996,995821934704132097
13997,995821650410008577
13998,995821567463407617
13999,995821493408821248
14000,995821287510499328
14001,995821223819923461
14002,995821064318996481
14003,9.95821E+17
14004,995820913084907520
14005,995820379330437121
14006,995820331028824065
14007,995549797263159296
14008,995518231786868736
14009,995514345663545344
14010,995490957804978177
14011,995490857640869888
14012,995490841174073344
14013,995490785184264192
14014,995490753508868096
14015,995490731891412993
14016,995490731891412993
14017,995490715537846272
14018,995490698949349376
14019,995490686341332992
14020,995490664912568320
14021,995490644129861632
14022,995469704432050176
14023,995469626912919552
14024,995113213984305152
14025,995113131864018945
14026,995112905937833984
14027,995112836287217664
14028,995112608595230720
14029,995112516240916480
14030,995112438516170761
14031,995112288200753153
14032,995112228431937536
14033,995112148291305473
14034,995112072663810048
14035,995111998252699649
14036,995111998252699649
14037,995111930963443718
14038,994887802058833921
14039,994738709818785792
14040,994738655741689856
14041,994738532999548928
14042,994738455740481536
14043,994738063908659202
14044,994737941506215937
14045,994737837269385216
14046,994737639927377920
14047,994737059779641344
14048,994736995564843008
14049,994736841323511808
14050,994736772461379584
14051,994736712713580544
14052,994629349973241861
14053,994558352519778305
14054,994543831256363008
14055,994542494921584641
14056,994379495204274176
14057,994379423615860736
14058,994379307236540416
14059,994378655429083136
14060,994378310049193984
14061,994378234228760576
14062,994378078070628352
14063,994378010596851712
14064,994134311661010944
14065,994133878691454976
14066,994133588009349122
14067,994133291438522368
14068,994133237499768832
14069,994132857504215040
14070,994132516310171648
14071,994131883783999488
14072,994131663293579270
14073,994131348125245440
14074,994131291887910912
14075,994131000836816897
14076,994130962152763393
14077,994130878967169024
14078,994130878967169024
14079,994130659621748736
14080,994130286634876929
14081,994130026109911040
14082,994130022653820928
14083,994129956140560384
14084,994129698887057408
14085,994129654737911808
14086,994129198900854786
14087,994128966175748101
14088,994128892544741376
14089,994128656548036609
14090,994128307103846401
14091,994128021647839232
14092,994127653069189121
14093,994016240728293376
14094,994016182540812288
14095,994016103075467264
14096,994016023907987456
14097,994015963602288640
14098,994015696190300160
14099,994015625084223488
14100,994015548789870593
14101,994015548789870593
14102,993688564369100800
14103,993688399268769793
14104,993688233644056576
14105,993654674556375040
14106,993643863695704064
14107,993643749182816256
14108,993643583507910657
14109,993643179931910144
14110,993643104803610624
14111,993643033554862080
14112,993642958963396608
14113,993344868897443840
14114,993343759239741440
14115,993343759239741440
14116,993286564250710018
14117,993286486983196672
14118,993286113329475584
14119,993284207551041536
14120,993284146830237701
14121,993283904344764416
14122,993283817149378560
14123,993283700459622400
14124,993283652401299456
14125,993283575893016576
14126,993283431252439040
14127,993283376516759552
14128,993283313077911552
14129,993283258514198528
14130,992942114123255809
14131,992942044204163072
14132,992942011056521216
14133,992933378306424832
14134,992932885559558144
14135,992932818186518529
14136,992932616872509441
14137,992932533309390849
14138,992932468402540545
14139,992932405290844160
14140,992932104164945921
14141,992645036742356992
14142,992570793732132864
14143,992570729903214592
14144,992570729903214592
14145,9.92571E+17
14146,992570503679303681
14147,992570112526901248
14148,992569913465233410
14149,992569726067916800
14150,992569590197600256
14151,992569527979294720
14152,992569371846328320
14153,992569290376200192
14154,992569121698033664
14155,992569023727468546
14156,992568942597103616
14157,992568871121969152
14158,992568860124442624
14159,992200103178874880
14160,992200103178874880
14161,992200025370378242
14162,992199942675484672
14163,9.922E+17
14164,992199661497663488
14165,992199310811979776
14166,992199227081048064
14167,992199155505246208
14168,992199075482058752
14169,992198908536221697
14170,992198802722373632
14171,992198732618678272
14172,992198334956761088
14173,991887069575344129
14174,991863997908553728
14175,991843717521723392
14176,991841002842341377
14177,991840947171295238
14178,991840707076763648
14179,991840707076763648
14180,991840425890623488
14181,991840355866689536
14182,991840288481067008
14183,991696872355123201
14184,991574290997784577
14185,991573678612660224
14186,991573197068750848
14187,991571562569519105
14188,991569961108754432
14189,991568999749046272
14190,991568897454227456
14191,991568359371161600
14192,991566949803933696
14193,991566484282400768
14194,991565651369054208
14195,991565651369054208
14196,991565435538567168
14197,991565390747594758
14198,991565361769136128
14199,991564590004645888
14200,991563821306200066
14201,991563309286440960
14202,991562340951719936
14203,991561391575154688
14204,991560441791852544
14205,991560176296603648
14206,991559082682171392
14207,991558805161885696
14208,991558471404355584
14209,991557317005983746
14210,991556750049341440
14211,991556207650340867
14212,9.91555E+17
14213,9.91555E+17
14214,991554506176454656
14215,991552298030546944
14216,991552002772488192
14217,991550139079712768
14218,991549974558064641
14219,991548202456309760
14220,991548134147833856
14221,991547692068225025
14222,991547290971078657
14223,991547040042631169
14224,991546701885227009
14225,991546691424739329
14226,991546203484508161
14227,991544974989668354
14228,991543390805229568
14229,991542819796860928
14230,991542081268080640
14231,991541341631926272
14232,991539817262428160
14233,991539401141370880
14234,991539401141370880
14235,991539355528249345
14236,991538403463217152
14237,991536132855758858
14238,991535434139291649
14239,991534020029644800
14240,991533817931354117
14241,991532139412770817
14242,991531859115819008
14243,991531736805720064
14244,991531616169222144
14245,991531525714792448
14246,991531145299873792
14247,991527588823678976
14248,991527003495907329
14249,991526021705883648
14250,991525150087462912
14251,991524875155132416
14252,991524456693547008
14253,991523821738840064
